994219	vgyRDU		3
743021	LGUujdrobBo		3
1074327	qWgNMucaxh	jvbqzhgx	3
1173978	aaneXUEzxNR	andcoah	3
186164	ESjCLrrd	zwmsns	3
1084130	uZOUicgOtDC	yaierf	3
787386	ifKvJV	azqrlmp	3
733963	pjoyUhPLdcTqTSexocXp	udejxivrrh	4
110757	XYwVV	ktxmckz	3
800426	oJTaMo		3
1148280	uzsSZxUDhcXSwPeRkCcG	bmrftoq	3
130074	hCnXRYDuGP	tjcyz	5
827483	TvjVVjorVzAX	wqyrxarop	5
536956	SayyPPg	ttiimq	3
727902	vBOiormJpqgpQrBevfWTa	hhlqhposy	4
1133551	dVtBPqWGRwhMdvEFRa		3
531926	cXUotmlL	eeazx	4
982518	gtaAunTWgmfTJ	vxvgpyukd	3
926099	WRoVJ	nkvzgcn	3
749927	hCphpYAgU	oxpihqr	3
881733	WxLpsLTguhkcpDK	zgvx	5
155865	MUkWpOZTujoVkPDP	bjze	3
9024	uemHGfdBQGhMiclTSpu	tdjqul	3
628580	SxeojAIwjlhLmX	ytnyvmo	4
125639	nYDcNDYIyxyuP	oledror	3
628991	bPMebQCgsLmGeoy	ckrjby	5
1085004	CVeKjf		3
234239	rMeSvarrUpEtyeCP		3
1112011	LrbmiPhDZEvWXNsCdlN	qxmuugl	5
255917	oLBxwrcVnKlA	ufkeukg	3
1030741	yPxpencoCYqEfhetjqXLZ		3
451183	mkRDBpgqAarnT		3
388417	XbxjnNRyeVvzLlvbBNhid		3
1038072	puMivtBiZXQxyIcrRiNi		3
920523	WWJBKKuKgNwA	zziq	3
492634	EdXvVvpQGxJFMLdQBdzz	uzdnxe	3
497548	nppSUHxBlTejumKoMB	vbruqlrw	3
169863	FfKHoeDzGCVKrLXTWj	xylpxkqhr	3
288395	fDflKGv	kjkvtddo	3
861547	rkOsmZYKohOlZ	kctitos	3
1151897	PTFEz	kdvyvxirzr	3
1062251	MyrBhZdXbToOImey		3
818809	vxZGBg	drmywfu	3
796175	TVQWwVPnRRormYeaFCT	ydnr	3
361812	typywobmIxe		3
1037155	CSYzBDhKGwNmHrDNlem		3
825329	joAwAppLXSbONPMPi		3
947978	Hknmjri	nykmpjao	3
1185102	ryjBaYn	wilny	5
666761	HLszQQ		3
1160572	iOTzmkqqREymtlSSCM	qtvftbcsak	3
1029184	ymYXWRDZJxjdPmFVweRLr	ceeobjdm	3
504198	pHrLCdfVcXti	cdwijhm	4
825220	wEbUzEdmh		3
802326	bWwmHnOMyFp	azmd	3
864170	aVNmyCKkQyWkRcUFN	vvquhna	3
605748	sjjEKLKcGOGJd	dorrmid	3
1154463	toNfYwLZwkdHvdLZNy		3
1024252	XjOpT	ixxsqc	3
57398	BxKoltvLvDkA	trpg	4
205432	eDvmzLSd	swrvbfa	3
953287	LsZcjAgCWeFutB	adnncenz	3
684592	CRFggafMKindZkGR		3
331007	jpxdbiFsJAwPyoq	amrsfft	4
1082047	BUdUZUANxhNhZkyXkKH	qewqyyu	3
432102	aJmMYQLjlPmJKRuWfWc	hdqhbxny	3
586591	tuabjBNtUk		3
592715	iMwCUeMAJuGkRTFrD		3
1198788	QwgbHF		3
402880	QXDnreNVTOMWyppib	xqrmick	3
1166929	dtIRrnHCFwWbf	flbx	3
245244	FzEMnEnJHgjG	lqoafmuy	3
75991	iSwUlIEmGdFI	whqlgrompn	4
516153	vhBapoVz		3
942354	RUZlMiV		3
830463	mVHtneRMaIwVxKpyYNjlq		3
1170872	XUkayALtdPlouHXc		3
13902	CliutWo		4
480825	NekUrOjZZFJOFwxlry	itgs	3
185519	weuHpB	qpvjvihyum	3
55298	yXLuhkF	otzcdluaui	3
20974	TnwRbD	oarnnok	3
271727	vQiJyqBJBacqL	hqay	3
124422	fZWTrUoCXnspLOWUNv		4
1153252	MiYomcu		3
187391	xQFUtX		3
79353	EqPfeYXPcLqXpANTx	aqhxxzbjtn	3
468937	sFLoVrLslDnHd		3
1139284	XqqhiUoeShzhYhfGu	ucdszndy	3
595508	endSOrIrBlzaqKTPjANk	mafawiaape	3
831882	NTFQoRhEyQoeAvtmWiciR		3
805511	gKutylSlxFKZTv		3
932585	cxKWR		3
167364	ZJJkVvXlpzePE	jcrhsvbwku	3
236716	OACjlXRRyhqTzFp		3
551312	JeoxFQZHyIMUMagAGTa	sgstoi	3
974287	JkuKxhgycDRSIUZvox	ufowaimvkg	3
701524	NtjmTUNoOELakLvfZC	dsdwmqf	3
856373	LivNDZaKbzCWQrShTC	upptozoimi	3
388593	xliPbriJvtJf		6
11526	HzAAmDXReuoENke		3
969016	wvPulEDzaorNBYOWsBt	iqykcg	3
288306	jTIUJGljDVlC	qphrh	3
289013	BOogbGlvZTEReYnHMBeJ	nckc	3
963414	ophXoeivbgFD	kmlv	3
311898	EZZQsbKIbUHwQM	mioio	3
304730	YleJLgFmwbRMQaYa	jybek	3
735353	uwUWMdBN		3
103873	GyOGBfBZTPfELCcbXNTT	cxgnzeazx	3
305358	tCVCH	cghhqz	3
235078	ghlSSnGFJAdHkSikAPdPn	qchaud	3
115212	iyWeGcGLsts	howoyjvyd	4
513044	jdsaNS	jcoryieyg	3
640549	RNxQAkIm	mcvkonm	4
936735	PDWjZVEAMrDoYRNU		3
191899	kgKVRLQDC		3
203562	bYrULTfQlrQFFPkM	gzvbboz	3
1153399	YmJyXVgRSwub	ygxlyiks	3
672397	UPnGJjGtzBjDpRNxc	tevrhrq	3
547523	OgUBdpjBRAUq	vigtthn	3
567140	BdHWtIoDdIcsrvVClpPge	wjkzhuflhn	3
413726	tRigHNmDwEshCpwLAWc		3
450003	MVuGAnoXy	dbqzk	3
98925	ryTfFlNKGIEo		4
353155	FeSuNcO	valif	3
205555	ijhiZpZelVVJyUundV	vcvopmj	3
821038	zLRYnEFNnB	qmjn	3
720603	zOiEZ		3
154112	dYhikRYslUrmsvjXdN		3
353900	cgkUhbGzGJWiC	unubq	4
40330	SXATbQnkyOx	ztyvwuocrb	3
1019416	xSvkzt	oobyjlmi	5
909873	AvveaqbUXPxldqGQjl		3
574462	YjyKMMyjnvEO	iwyjnau	3
599967	GWejxIPxubePrey	ufjrwmpvg	3
37806	dLFkTZNkcM	sciuilb	3
332472	wbXqViiivaFop	qeoc	3
1054638	TKOAxcHJfOIZUqj	gcwu	3
933056	FHPXIBdvZSCrSFRXqa		4
440906	OmtRCcMAHCvV	narzqqp	3
814399	sEmwGLYY		3
549208	gXEUTFuQxkfPZhAtFYU		3
847720	fvNnUX	nigri	4
103409	AWcuhRXoqSAHkGbZG	tprcseq	3
863645	CdRtLnHiAYJPWRdVTRw	kljdivgq	4
1200539	EIQpONg	rxpvnxt	3
1119250	vwTXHhCzzi	kgybuzg	3
140397	xuWzGWMdnqbuUkKr	rkhurjce	3
1088813	zCSGoGMVlSbiJavaVIiOc		3
975685	RcLTQfNJlgoU	dtra	4
286648	LFiCSZdhur		3
1038323	avJGEypAzkTaA		3
1056974	KOJDnNnPGfqMyIVeoQoN		3
345039	pejoLIfUiMfzAVZs	yeecoz	3
442454	MRNtWXrIzpHu		3
403765	CHTmJjwEdqgn	lxupzcdqd	3
71391	XkGmlJgeCP	nbuscr	3
127984	UPQUzUsxCRyOMN	lbgvux	3
167087	gQWBOTHwpqpSnN	rzzxf	4
209329	KKGfWDQmpAHz	zyigxvhdue	4
544639	RXFLSZvV	avfmdlmrzn	4
123090	FlARzHmRvLRSTAmvJYXP		3
26152	IYcYCwvrzMiHLW		4
535431	WmDOytlwHoLmKHdE		3
120843	lwQtvWtHxhPmoJO	upsozcv	3
135562	utapLGInpYqKHfYPlNwy	rjzgrewsqo	4
835389	KqoPlIBrDeGpPBJOUu	jguerpg	3
850653	szTZGdZktUyuJC		4
703220	dHVWc		3
39514	bdnric	yjrjjorurd	3
399468	yZlLjzBvIMkYo	fonjbzn	3
294040	qtBuTZcXHDWHm	bwcqgmesus	4
151238	LsfGrLsdMiOSs		3
546715	HvqrwGQBK	kkivxuvdox	3
29824	MGmpSsZQLDJzalNQ		3
705602	fXsyvbiOWWiaIfRRpL		4
860514	nfCtPWdlVfCnCLPFnrztG		4
384249	bLWzufo	safed	3
193337	XnUyoUtx		3
948493	UwfQs		4
167686	jSpdjguWnoPYQu	izcbfex	3
633705	McrDaDuFiZcNVmfEEcWT	ihbnyv	3
1151466	kKckpgMEoLaQqtZ	jizgzst	4
309257	CDLSNaFUuCOmKisCBI		3
662307	sjlQPTuKHkmKkszTS	icxzdeu	3
917585	wjQuRVWOWjeac	cgrwcpq	3
510990	npjHjqGECUaWPidDKeh	cmbieqj	3
589798	AagwuItluPYa	rylidw	4
992506	MRYAjaQhVJ		3
344276	XlTXKvetDnENFMAIEn		3
200753	MKuOUrtVZPOvUSgaa	lgkdj	3
320200	KXcvtLKxzjps	maiosfgpo	3
196979	mEAKhXjTkK		3
1119653	FevyrbKcHJfMoI		3
985839	fVSEuVnMgk	cdkooxowgq	3
864278	dmFarwBdf		4
2897	OpDHZWIdmuiSd	ocjdigj	3
586239	DiGJdRLUVBEEPAmhV	nkkgrcsx	3
61960	dynlJwqbvGIAFQTgks	zlkrb	4
887433	CRuCYBiZvm	sogmjqxixi	4
960359	BEIqlPYvwEgUVWcDH		3
855375	VOusywZTlnwr	jklurjajjz	3
953158	IMUkBhYuXQzFh	jebexrhjgo	3
894309	ycmfrM	sxtazega	4
1080365	FOErENZgDr		3
17274	CDXnxw		3
370141	XjdTceTEjoMpP	wmrhfagtq	6
475601	WMhzKiroFnA	duuvh	3
28982	WBgocpAWHTD		4
1000663	TQgoqifhLU		4
1061049	JvfcfajQb	blyy	3
1028496	vLpDvzJZZvoPAGUQyKDj		3
994141	ULGyOZkhOBNiC		3
429301	FCqlWUewIX		3
739378	dLmGitutxVKjRZ		3
222475	PrGguwyZKuIDiWrCTMkO	oxcxtalsao	4
878928	bRaQxVwtJHXCpwVxRVYeB	kyzgovdea	3
664792	vQXfmDmtzYwjRC	ozly	3
1053298	HOUFFTcNKOrBquAppqYx		4
343002	huZfIsswVa	xfhnbkf	3
757048	BIwFRSRXRljaJIPnKBZmE	ewoncdy	3
1068511	bTUzTFzPvBlfjp	dsoyephx	3
284400	LzuxGcxuYW	obsgak	3
883914	zhOED	tixtikkvgj	3
1124357	UBaelGxRPf	mpywvywvk	3
982618	aViBQjKzmjh		3
107960	HCjPnhoMeEYj		5
22150	pSJJVL		4
550309	ORtKI		3
419473	iHbvipo	ipwuolu	3
43081	aqIJsviylRS		3
1165575	bLSMUvqEVaoYS	ufyyygapy	4
395002	MGRbJtPSw	cadbqacutm	3
933204	kaIJITolJaXvOGf	vbfdxxjg	3
382389	sMuJTg	qisrvdt	3
747046	xPIYfdPwHjDgDRQKVGiQT		3
1191413	JUhoFixdW	iqzeehur	3
744651	VjQPHWVxZEVnUvASvD		4
915914	lIIZGowjVr		3
715135	fNYRA		4
155612	nDFLijUJVVEiX	owhji	3
465865	kMcAVccKdvsnqq	dyzqc	3
902380	XhsvqZqaQxBRVxve		3
1060367	IZEhQAGwAZMcYZIlS		3
899689	KeTIPYMwiORVGkWlJ		3
1146275	HHiGOxY		4
358579	HSMmqWChrkEEcmeX	ldcp	3
191699	TVlAvtOwbmzOk		4
498565	oVZxP	mmbmligkma	3
107236	KbVzfKRlgJMTMJ		4
454336	yPogd	icwihow	4
164003	VwBcdhfSisTN		3
1140925	YhNEPilLfey	spjsvoo	3
1073956	EXNALiSGgWlqdQBJicVx		3
114365	XBeAvwbou	tbunmgwuy	4
27431	UCbBjmngqt	qpmdnlq	3
884145	shtGxEImzN	teobwrifnb	5
714407	vrSTFWoYVnXNI		3
651323	jaBca		3
773584	rZeUj		3
864490	NXjUWIbXxftCMTTSJ	wienlncak	4
1073651	yvrrZqZGkQpjGIv	sdpu	3
548798	DHOWYefawjo		3
558106	FqRWyfwldqwOLwuid	xgwlgmthph	3
676006	bvbVFXkGLKPUaQe	nwltwtn	3
1101723	inQyRpCmVIwAg	repuchxkfr	3
1045017	wbavRKIsiTxxxREmZc	qwfxoxh	4
950770	YvcWndWtCcnWZucefUYx	ekvyhlnd	3
821723	SFqsdlWlRs	oggqhbz	3
1062381	aEZZl	cvnknsb	4
899444	qxaokd	qnptfr	3
598035	DHFsVOpUQeJm	akgdwzib	3
555753	BFuccyTTleZxxRB	lrjpmpj	3
314913	zgDtBKOHlSPFVkJQQb		3
422498	HmOJmAjyjELXVMRvxhsXG	kzrgiac	4
169619	iYDyHIkrRvJ	jomuhdw	3
411946	HMEopLlQEOxRDrbVv	svirnx	4
626383	ZyqHbgj	scqf	3
25536	NQxzSCHguEGKH		3
1081272	yJBPKOKwkcrzHKVTNPl		3
44109	TfUtlJmQBaDcr	euvnd	3
438832	lEypnW	svaalbctx	3
383364	gRdEubZujt		3
25796	yTJvcnWpyFYjN	aefrbsz	3
187900	wfjhr	extpec	4
312645	zweSeoF	ckuopo	3
840126	OAwHhfNOqFiaN		3
581962	IdVsbVSDzSZqYfRPv	tklztc	3
212019	HQEHQwnoTiuxHfUZH		3
135206	hCmPWCw	howo	3
9496	Fnhwo		3
414477	fXKAxqgMMcCjygsDiPlLM	hcvboxlox	4
765942	EnIOCQb	muailyp	3
917698	PnkbCHPtNRuWI	blmx	3
373513	PrlWzLCMbBnIMtid		3
625130	LaInf	sfagn	3
597778	uOTeRKBhIyQIVKnxBZNYc	liwxqugy	3
1199262	gOGOItxIOAehs		3
815308	fAGOvrc	hqgwxhiw	3
979932	rapVwDeYaNNtGmOmTQ	vnccvbm	3
600160	zRNISVWwJfYl	mzrlmwnnsm	3
211897	zBKVfyshZ		4
156865	JExPcKP		3
660994	rWWpFIHZpYplGzgC	veuke	3
301291	KhlBroACTmPalTWgTas		3
468333	PkfQPzBt	lwcrusg	3
302664	PSwPoAKPjPqOjOLnlhsqT		3
190812	fjkIZqpFeydZJ	hwjyt	3
218999	kKALJLoNlAHWztIVG	pwwr	3
513117	EtmQwAMpw	zvweqb	3
529739	sqNPWNYRnetpbprQdNmj		4
905441	eZndqcYnkzElrvePCIv	shiai	3
482117	psDdrSSBIZFCrliJbcz	lnxs	3
424883	pWFqjQpcvhYOdQg	cgitlhndj	3
1159034	oOHiAtoyFPjTZggu	wxojjqf	3
810148	bVbaUfXoEuuJvv		3
74739	CrsyqsTpncBCtZnJmnAZD	alrwajy	4
237443	baPfxoMUDqWhyoyFVlo	giqsd	3
1181	SEilfqjOUNwkE		3
277334	WTSirN		3
576195	lEjdBSMJlkcez	eqrqmkt	4
326846	wwaxzQGRVcMjtNIlX	adhbspv	3
737055	iftjOmGlL	qmjwiybw	3
457429	XnpZgZIqKvyxZVfhMQ		3
768862	SuhoTXw		3
1017800	oTVFzWeesN		3
463579	XvklZmzxoxutWxxg	vjgo	3
58775	GUYNpprngtqsrOYQbre		3
74812	fOQTaCZgsOpsrA		3
234557	ejHfrDHIJLO	xzsizneqg	3
464489	lnqvRbWHzREgJ	vrhxugy	3
1192222	fOElAqRP	amzltst	3
723992	wDugRNd		3
389844	wgkOAG	xfrnflj	3
1182770	MssDUIDvyR		3
720942	ybMAiei	eeyqoyuhg	3
1124188	LTkOkjcWCUA	ntsleggvmr	3
674190	exOUehxTVmMe		4
887536	dpEDLslFGxJIpOTBQPFy	osnbszzgn	4
159855	WpcdoUIFGuBy	ocwnlb	3
85528	nFlySrPrM		3
822676	RrErZuonXQJxbBgVwbRlS		4
723632	dmSqQxrshsbnmmPAPsPS	pirij	4
675411	maIBTzOdrwjPgShVtwLou	cauthjax	4
740159	eTkwQULw		4
311080	PUbyRDjJyoRXolzyJQe	cyibyxblz	3
672274	KPpvxDy	nutkrp	3
1166806	YCPfBdltTwYJXxnf		3
345794	WIUzMwLISqek	fqay	4
334133	xySOtwFmSuhPr		3
915646	LWdbFKZupqmnMBYpQVt	lavnqam	3
73565	UnLpGyIjvGRuPs	psamcdgdn	3
377473	qejwshgugnbRtA	appiaot	3
183551	lrjZSTQcbpH		3
81646	gVjbzQR		3
160469	mWlDxiXvUgIGvL	skscgzl	3
162725	EwbtPXYwcDdcjH		3
1194806	SqJYVfkpePEKB		3
708555	NOBRzMdRiPDxxOgz		3
266772	xmmFxognatbmZrbf		3
1100250	lyjWzDUBttFToSLtlYl	sqqua	3
282071	OlvDsVjPdXCpH	xwesl	3
193316	UmUCBJOSUkjxRitcIXJn	asrqgfs	4
1042855	PgvERwiQEKbj	emldtn	3
431178	aYQKyACSckM	upjudlk	3
260868	lishDGkyIrIMCyGkfhuIB	xsjayywv	3
1015081	ItXZKbipVlCSTa	qserioeaa	3
268219	VbCuCpNLDtMyWXT	nwlemowwi	3
637643	aOGQwECnw		3
639386	USPthhuUf	dpsyrggr	3
233404	mmBXa		3
384753	RCIXKDGUxuSepauesNnlU	ogpuxhq	3
433984	TdEROmejttpuA		3
900709	kMZDsY	uuyyjg	3
101800	lbFUrvGbuXSgbcnCz	dqfnouxjsv	3
792498	sNVlwd	wvbrhkp	4
1146913	hhIgPbnGRTte	mkdmap	3
18263	KmfdYEJAxHpvCUrK		3
795942	cvKYrnguIduYl	rmyfdkh	3
900785	VjjLARP		3
788364	mHbyVeXFPORyG	mvmo	3
558670	zHDaraAalxUpCaT		3
1036245	XLevbXJPzL		4
941192	gYrkvgr	innxhiy	4
1013606	hayRHrQyZbcRUhBIDcFjg		3
914862	ferLBQwD	xdefv	3
437855	sxPnrprLTCRrZny		5
1056954	gTRZeGdCfMOtjdyFIUO	opfafr	3
130081	vTHbnGGsfIHU	jezu	4
115446	boafCKEp	lvawiekzax	3
848794	WrkgWbXzgkyLbAq		3
293762	affltfaYQvUe	pzdqangsr	3
697501	TLulAPrfdBB	fiyovbgay	3
1124199	VFOcGoDxYwzXA	wkbyop	3
650034	veBvwlBM		5
859580	owofMcvOgigGhnbRTk	redde	3
556193	mCxfAYQne	rukfoxg	3
892674	PNoIfqPnhK		3
420955	CXjCkFmfOcII	uopybno	3
15007	fUtKNNsJggn	wfzubkc	3
912333	BZkYgDDgPYZHIRTCYivN	brybtdekd	3
602428	CDRRNfukiEhtkqK		5
784938	FdRJHAcI	bkpvouf	4
956164	iyMhJiYLdKdYs		4
976363	QPRrVvmNEbIWr	msostxe	3
876574	tdOeLkSEBfawe		3
433088	yUfHPbFtCLTiR	wjhb	3
226690	yWCfsKJGB		4
6649	IxWmiUFADM	qsyzhwf	3
1140392	YzCKbbE	czmwvldl	5
386038	DlgkClbRgX	gclyvzn	6
182829	ogTHxhMMWUNKqBfcyZ	xvmucb	3
552670	TWCuRUiLxJPTvLut	ybofe	4
871186	bwHjk		3
209760	WyytASVISphzIqmKkKiIe	sooilxiga	6
940617	JfwhBTHiAjjuimky	khjqjbqjr	3
829398	mpHDzhCmIUiyZIodFLTV		3
861657	WIahABEMSXymw	haecel	4
704848	ekrZeWHMZumZh		3
605165	GbshAeJ	xsjlai	3
131056	YcbKfFTxW	edqlmfr	5
252040	TzKKLH		3
146280	wXpKrooQhwzZlXs	nipbttxyys	4
146173	dlAon		3
1170473	CpyIrS	lhvnvjgpo	3
399811	wIYVmQSad	dvan	3
482793	whLLLsWqAv	ctpge	3
367494	MXSup		4
1056952	HTSmbChV	knplmz	3
466975	JWHhoZGhDjNsRJSuGle		3
507726	kACLuERcgTpSmDGOwo	anlbvtmf	3
292933	nAGyXazDSWRO		4
733613	hqklOipJq	ojlxncw	4
667676	aSjZrGVEVvEoBDopNxT	abcxbds	4
262291	RsjphlHyBsHPx	wlbjyjp	4
1054805	tIiMdtiA	yxatxz	3
309282	fDVHCeFrjbIKPtovash	zxtlzrvpn	3
1129780	sEkFjLVgbXmRWMBJ	hvtotyn	3
692372	acKcvsXKgzRqkdzO		4
400793	tCpPtthkApZX	ohrynpy	3
1055776	RPfvIxFPlLuXwVtjewma	yohou	4
630444	WaBLMxU		3
436966	GXNoiusRejnkxy		3
748538	ivMEsMjN	xyszvpvhs	5
721175	bOkEXXPScddJbxRbRtyY	ozrswbn	3
723966	cweUfUOvcWEVSeWkjITn	bhogkhuo	3
615446	EEQyQMykwtOTYB	fppcehv	3
391830	AIZzMdgG	enslwnvxc	3
462635	LwaIgLeSGZQ		4
805921	zDbDCq		3
756026	LMMTnKwykVlOHeLaROCZ	gdsyczdc	4
1133546	JkHzeImhQI	diszdkfkue	4
90662	djzDtNzLSrrwaoTnSdha		4
668605	lZYDStdqqdd	hakj	3
377409	suhQSQEkdBmALEPvpk		3
301188	syKdhcObqHsS	skzy	3
813478	YVAfpzbctfAUajHWjI		3
926333	wTkXJIZlsNycQ		3
879031	nYwMItZyBSIAW		3
326198	oFIPriFnympTQUclhZgG	bpdk	3
969194	VOapoAtkQLPxkaMLJjGfc		4
672971	jRyINysZwFEfq	nifcmayifq	3
821289	lJNnJbFBwAvZ	ackvvjfrah	4
389114	UoOFWoCHfXWIEjNfCVXx	oopcodubdu	3
1104274	xpnfuBhSZrUC	corziybkv	3
294361	sbzxYZNQ		4
818483	VHnixvHq	thvmnkgsxa	4
576036	jWGzGKtnSame	xweteonq	4
430131	UuBYLSKOnVGDRmcmM		3
646949	yMkWzccrRiRgtbzwS		3
1170333	wGUtjpqnpHEFNuFB		4
116990	XZXqBYjHjNOIJjmH	xykimsqok	3
807855	iXOpvPjKPUpuXeNL	uzmv	3
126606	lxNhWRKHMApalekXiX		3
561779	itFqDxJsmRYiKpL	aiaqfxyr	5
1126193	XmRpdry		3
971025	vzRqSNnfmWiZTOzukWl	oeyffrfs	3
1161054	DcLNBkmJHq	osqstazi	3
417383	IkvWzFJYDyh	bokzbyd	3
459193	DZTytIfqGOyzNNLZaj	carlqsst	3
899908	xNNGZj	tztoqcfwjk	4
819947	yyQvxKnDH	pvbtrwhii	5
551130	xBkPLHOewVdqjpslxmVqk		3
160046	iIvRJNUdwlmHXRISCzE		3
71656	FjxjpDaBG	xjnnlnz	3
1196904	ItbzUZbJPSwhrNyyPZt	vamepvaa	4
171294	CMVqGxfMAhkmiV	tmcuwmrkzs	3
781864	hqNZhrnDIGH	snjisws	3
813180	lRsrJjeuunjEq	awfnjp	3
93320	AaWtcRqAVcdJjIUPZ	edncfg	3
49379	VRoxHIs	zuokajw	3
537071	QNATWwUbgHSHdtrOTApWf		3
934032	WVJOADDbDhuBaA	rtbnxlzqm	3
411569	ewxeNVnrAeeCT		3
316328	EzPruHoqjCozfAhSD	ihylgowun	3
1024619	FYbbCVhHKbGZFWia	zysesfkor	3
412523	wouWiXjuAEFSscXAQ		3
614659	qQjwiKsOdfllR		3
707936	ZHlkxlXefffNPXnFTIbMO	zifqtjsawc	4
190486	ZYGmntcYPvUfZ	eercujchhx	3
1026666	cxhQuZCeIBSqLwPaaw		3
47748	wpfiomXl		3
1116012	KXbUkVi	bcqtlab	3
568098	CjDECVFwE	uvsag	4
447253	wkwBE	trpfywuei	3
1200838	HiIeokQKkRjBVZmgz	megmsusun	3
638239	qeBRhty	ysmg	5
185425	KmXBSweAlYjiTSx	aojesn	3
439374	jENnTEyJbEGuP	eabmixxgx	3
1069718	NSKCEwRlJVTWlD		3
37541	YerjnsJYMNewOX	uamviieqsk	4
149097	AulDXcnNDNg	gohrgzawxf	3
752897	lriqJa	vxionxice	3
525347	UrAcUUsqrZLLdGJbF		3
167892	oGajex	oosuon	4
201233	qpqRLbPDCpEQz	ywhqgbiku	3
846301	XZHVYLp	scnpp	3
508322	NkfWRNeerHMLkAFo		3
230379	uMPbnzXvDEnHjLXDoRKsm	mxlsjs	3
353568	qLbmr	awuvh	3
497955	XFvEFjPPZ	ohira	3
832360	sgQwNhiquZbr		3
1123846	HffqAd		3
1031805	fpEUGjGDtjmOtOg		3
280786	ZUBSrJHMPJioudxjzM	ccflzgx	3
587660	ZZgjlXMFfKoAoaMw		3
457826	rilnlXAHxPYp	mslinye	5
226746	NPtdCJHMYnbNwGHwUfgag		3
87271	dcDCFxxTYjwaBJv	xgysswtg	3
603166	tavNpjORrjr		4
655002	ABExfRGQKVSNJ	kecmbirgls	4
30092	lmyApKvH		4
861080	ndMOnveO		4
478046	TrgTgUuKeXOGhKtoutm	vqihwqaabi	3
677737	IvlstexfCLMvK		3
980116	eaYotuxVaQt	fycwhgsl	3
365637	DPqDYItpgTQNh	pijz	3
833448	FhnlTmfBNvJjZ	hooug	4
676842	pNIHqkmmsrG	iwurrrre	3
417890	LZSwnFeufnxqOUPUgTN		3
925864	iewMedvzIVfrCvCZXiI		3
81110	LbYYhDDdhzGhaibhLWmr		3
999103	dmmtLyrM	ypouiez	3
1130117	WPHwyADVGMoH		4
296779	QdNQRXeTFkNSdXv	tavovzngm	3
749228	kYhICV	hmgxugad	3
553097	fwthGbaqPYtKx	bmqpewo	4
516510	bcGRitwFvlwbx	qakulst	3
457109	hlGsjKZV	hzhu	3
1077573	YWwmFkKx	xsmb	4
64012	NDNMExaTGSQadqrMJOtsv		3
908346	iipZySVzbmMsLkKtians	jgylhn	3
859968	tpICqbA		3
811836	wBlumSYGJasLhtaBFAbsU	tykwory	4
465333	CVxcaGf		3
269209	QniSCKGlmDkSXyaKFsoJ		3
317594	IGFcSMmOLOBSx	hqirvpo	3
459261	cSizMpNvUeFSdqzKR	gmztorp	3
749548	TXQsgKKyQzdXniRyKWRz	qffpciokn	3
114470	WmnzDVqM		3
1013709	EEwDRyQBGGKMokN	uccrhzydn	3
334034	CDlBhlBLzI		3
222084	DkgYzWiBpxqAvjQ	uxayyi	3
626580	JNJWmQPHQFlZJXn		3
692552	PMwplHUwR	iytvb	3
583417	ICclaftow		4
1185595	OZjEeWkWwwEkMV		5
777026	JSpXoJNmDDV	gdvb	3
869664	IAGjvAE	okgmcuk	4
533043	FVmRxEqqWVgESh		3
118306	iExwnlD		3
884033	ZxOXoE		3
512776	IrxWOEGLQIF	fegwwy	3
525364	kQUpIWWWCrSlYBYZdYQ	wmytdjvq	3
904941	HwVVc		3
99334	FbHJQHFtlGKmPBbUjEysy		3
569493	qZcsTQlY		3
222328	mnNomCK	znxl	4
1104317	YTwsjaxsEaFpZ	zdjl	3
241411	VkSzSjO		3
368007	qQsPOgdRKFGgTa		4
315709	xWqHiKtuKvitRYYB		4
982212	UHHDA		5
848356	vFaIQu	viwgq	3
405902	NoHnAeBCoa	psxptzc	3
950143	rSrRODcdlHuWNTomAxF		4
877225	cUZgRH	tyljujhh	4
1127395	vuTnRILsVIN	quqzw	3
357265	aazwzPDAuyqORMC	hjaipoqdij	3
568323	KUlGEhzDAOjV	pxwkyyayim	3
511307	EZiRfrvKvLLUEZ		3
94417	AbixuSHMWJKfN		3
336857	yMQFXVuQAuLMm	fqqwu	3
738347	wgekIb		5
1199929	iolmVow		3
1176230	NUcCdJkNifGWhGPVJflb		4
509186	pYczTeMwyoMTIABEIjC	ljsefwrb	3
1117624	bjKDHLRrCPjEnfHdBHRW	sppdgmxzqm	4
53461	BkUnzC	zpsfbupqwv	3
748637	NOudu	lvug	4
574255	KNfkJlj	nyeyc	3
548092	cZwwnjlEtUZNe		3
420951	mYMvvRQfYT		3
483716	LauYdF	nxvyghhmcv	3
810315	UFHcEvSHcj	nrniu	3
772740	SellAv	pfohvwakw	3
167238	PzYEGBxK		3
310437	HmHAyNFg		3
252951	furUxtoHpMrx	lylyows	4
818045	ogQYJJ	gjwxils	3
47062	fpcUSXWRMzZYrCSbPuSR		3
935969	KUPIkjquq	wrij	3
813335	ukhPdZX	poxd	3
191537	XuLzdonNNajJuOxbzLps	wuiqtoc	3
225381	vVGGugZu		4
812781	LshZWU		3
742445	TCJcOsjsFjHmkrOqhaJKK		6
633488	iDtRtvkCo	imdgzfb	3
935124	rmMBLfRouSsrX	scar	3
1186158	eFcthvhVPhBFEwvVST	ytqgfox	3
920181	YETzbeCqJhXuugRRZiYC	dbwma	5
54951	wMAxleGVDqeMq		3
831446	eHdRb	qvxihg	5
721251	pURGBzrScolwVDFCWO		3
